_isName,_gender,_animate,_frequency,_length,_mainword,_dependentverbs,_dependenceofverb,_dependentnoun,_dependentadjective,_dependenceofadjective,_word,class
1,-1,0,0,7,0,0,0,0,0,0,единица,'something'
0,-1,0,1,7,1,0,0,1,0,0,стрелка,'object'
0,0,0,2,4,1,0,0,0,0,0,дело,'object'
0,0,0,1,8,0,0,0,0,0,0,влечение,'object'
0,1,0,1,4,0,0,0,0,0,0,этаж,'something'
0,1,1,0,7,0,0,0,0,0,0,портной,'object'
0,-1,0,0,7,0,0,0,0,0,0,вешалка,'something'
0,-1,0,0,13,0,0,0,0,0,0,привязанность,'something'
0,1,0,0,5,0,0,0,0,0,0,ранец,'something'
0,0,0,0,12,0,0,0,0,0,0,употребление,'something'
0,-1,0,0,6,0,0,0,0,0,0,книжка,'object'
0,0,0,2,5,0,0,0,0,0,0,время,'object'
0,1,0,0,5,1,0,0,0,0,0,конец,'object'
0,-1,1,1,8,1,0,0,1,0,0,свекровь,'person'
0,0,0,1,4,0,0,0,0,0,0,ушко,'something'
0,-1,1,1,5,1,0,0,1,0,0,немка,'person'
1,-1,1,2,5,0,0,0,0,0,0,марья,'person'
0,0,0,1,8,0,0,0,0,0,0,сознание,'something'
1,1,1,0,7,0,0,0,0,0,0,ванюков,'something'
0,-1,0,0,8,0,0,0,0,0,0,насмешка,'something'
0,0,0,0,5,0,0,0,0,0,0,горло,'something'
0,0,0,0,13,0,0,0,0,0,0,существование,'something'
0,-1,0,0,9,0,0,0,0,0,0,переменка,'something'
0,1,0,0,12,0,0,0,0,0,0,подзатыльник,'something'
0,1,0,1,7,1,0,0,1,0,0,голосок,'object'
0,-1,0,2,4,0,0,0,0,0,0,мода,'object'
0,0,1,1,9,1,0,0,0,0,0,белоручка,'person'
0,-1,0,0,5,1,0,0,0,0,0,тоска,'object'
0,-1,1,1,7,1,0,0,1,0,0,матушка,'person'
0,1,0,2,3,1,0,0,1,0,0,час,'object'
0,1,1,3,4,1,0,0,1,0,0,отец,'person'
0,-1,0,0,6,0,0,0,0,0,0,тройка,'something'
0,0,0,0,5,0,0,0,0,0,0,махаю,'something'
0,1,1,0,5,0,0,0,0,0,0,котик,'something'
0,0,1,1,8,1,0,0,1,0,0,существо,'person'
0,-1,0,0,7,1,0,0,0,0,0,витрина,'object'
0,1,1,0,5,1,0,0,1,0,0,сосед,'person'
0,0,0,0,9,0,0,0,0,0,0,окончание,'something'
0,1,0,1,4,1,0,0,1,0,0,ужин,'object'
0,1,0,0,8,0,0,0,0,0,0,вечерний,'something'
0,1,0,0,5,0,0,0,0,0,0,порыв,'something'
0,-1,0,1,5,4,0,0,1,0,0,касса,'object'
0,-1,0,0,4,0,0,0,0,0,0,ложа,'something'
0,1,0,0,3,1,0,0,1,0,0,нож,'object'
0,-1,0,1,6,0,0,0,0,0,0,задача,'object'
0,1,0,1,7,0,0,0,0,0,0,задаток,'object'
0,-1,1,1,7,3,0,0,1,0,0,подруга,'person'
0,0,0,2,6,0,0,0,0,0,0,платье,'something'
0,1,0,0,6,0,0,0,0,0,0,карьер,'something'
0,-1,1,7,7,5,0,0,2,0,0,девочка,'person'
0,-1,0,1,9,0,0,0,0,0,0,складчина,'object'
0,-1,0,0,7,0,0,0,0,0,0,система,'something'
0,-1,0,0,6,0,0,0,0,0,0,горечь,'something'
0,0,0,0,10,0,0,0,0,0,0,возражение,'something'
0,-1,0,0,5,0,0,0,0,0,0,сумма,'something'
0,-1,0,0,6,0,0,0,0,0,0,прямая,'something'
0,-1,0,3,6,2,0,0,1,0,0,тишина,'object'
0,-1,0,0,6,0,0,0,0,0,0,сказка,'something'
0,1,1,0,8,0,0,0,0,0,0,художник,'person'
0,-1,0,0,3,0,0,0,0,0,0,зга,'something'
0,1,1,1,5,0,0,0,0,0,0,кучер,'person'
1,0,1,5,4,4,0,0,2,0,0,саша,'person'
0,0,0,0,13,0,0,0,0,0,0,стихосложение,'object'
0,-1,0,0,10,0,0,0,0,0,0,раздевалка,'something'
0,-1,1,2,8,1,0,0,0,0,0,лентяйка,'person'
0,-1,0,0,4,0,0,0,0,0,0,мера,'something'
0,0,0,0,10,0,0,0,0,0,0,приказание,'something'
0,-1,0,0,5,0,0,0,0,0,0,плита,'something'
1,0,0,1,6,0,0,0,0,0,0,машины,'object'
0,1,0,0,7,1,0,0,0,0,0,пятачок,'object'
0,-1,0,0,5,1,0,0,1,0,0,часть,'object'
0,0,0,2,6,0,0,0,0,0,0,даяние,'object'
0,-1,0,0,5,1,0,0,0,0,0,сумка,'object'
0,-1,0,0,5,0,0,0,0,0,0,крыша,'something'
0,1,0,6,5,4,0,0,3,0,0,класс,'object'
0,-1,0,0,7,0,0,0,0,0,0,сторона,'something'
0,-1,0,0,7,0,0,0,0,0,0,иллюзия,'something'
0,0,0,0,5,0,0,0,0,0,0,покою,'something'
0,-1,0,0,6,0,0,0,0,0,0,минута,'something'
0,-1,0,0,10,1,0,0,0,0,0,нечуткость,'object'
0,1,0,0,6,0,0,0,0,0,0,момент,'something'
0,1,0,0,4,0,0,0,0,0,0,труд,'something'
0,1,0,1,3,0,0,0,0,0,0,пух,'something'
0,1,1,0,6,0,0,0,0,0,0,старик,'person'
1,1,1,1,10,1,0,0,1,0,0,константин,'person'
0,-1,0,0,7,0,0,0,0,0,0,теорема,'something'
0,1,1,0,9,0,0,0,0,0,0,математик,'person'
0,1,0,1,7,0,0,0,0,0,0,румянец,'something'
0,-1,0,0,7,0,0,0,0,0,0,вывеска,'something'
0,-1,0,2,4,1,0,0,1,0,0,мука,'object'
0,-1,0,0,7,0,0,0,0,0,0,ектенья,'something'
0,-1,1,2,7,2,0,0,0,0,0,девушка,'person'
0,0,0,1,2,0,0,0,0,0,0,щи,'object'
0,1,0,0,5,0,0,0,0,0,0,номер,'object'
0,-1,0,0,5,1,0,0,0,0,0,пудра,'object'
0,-1,1,1,4,1,0,0,1,0,0,дочь,'person'
0,1,0,2,5,2,0,0,2,0,0,вечер,'object'
0,1,0,0,7,0,0,0,0,0,0,экзамен,'something'
0,0,0,1,8,0,0,0,0,0,0,приданое,'object'
0,-1,0,1,7,0,0,0,0,0,0,фигурка,'object'
0,1,0,0,5,1,0,0,1,0,0,вагон,'object'
0,1,0,0,9,0,0,0,0,0,0,результат,'something'
0,-1,1,1,7,0,0,0,0,0,0,зверина,'object'
0,1,1,0,7,1,0,0,0,0,0,христос,'person'
0,-1,0,0,6,0,0,0,0,0,0,деньга,'object'
0,0,1,5,4,4,0,0,3,0,0,лицо,'object'
0,0,0,1,9,1,0,0,1,0,0,признание,'object'
0,1,1,0,7,0,0,0,0,0,0,пешеход,'object'
0,0,0,0,11,0,0,0,0,0,0,возвращение,'something'
0,1,0,1,4,1,0,0,1,0,0,крик,'object'
1,-1,1,1,9,0,0,0,0,0,0,вяземская,'person'
0,-1,0,0,5,0,0,0,0,0,0,мечта,'something'
0,1,0,0,3,0,0,0,0,0,0,лоб,'something'
0,1,0,1,4,0,0,0,0,0,0,взор,'object'
0,0,0,0,5,0,0,0,0,0,0,недра,'something'
0,0,0,1,6,0,0,0,0,0,0,солнце,'object'
0,-1,0,1,5,0,0,0,0,0,0,возня,'object'
0,-1,1,0,8,0,0,0,0,0,0,половина,'object'
0,-1,1,1,6,1,0,0,1,0,0,княжна,'person'
0,-1,0,1,5,0,0,0,0,0,0,стать,'object'
0,0,0,0,8,0,0,0,0,0,0,отчаяние,'something'
0,1,0,0,3,0,0,0,0,0,0,дар,'something'
0,-1,0,0,7,2,0,0,0,0,0,десятка,'object'
0,-1,0,0,7,0,0,0,0,0,0,картина,'object'
0,-1,0,0,6,0,0,0,0,0,0,группа,'something'
0,-1,0,1,8,1,0,0,1,0,0,литургия,'object'
0,1,0,3,5,1,0,0,1,0,0,закон,'object'
0,0,0,0,5,3,0,0,0,0,0,слово,'object'
0,0,0,1,9,0,0,0,0,0,0,пальтишко,'object'
0,1,0,0,4,0,0,0,0,0,0,вкус,'something'
1,-1,1,0,10,0,0,0,0,0,0,игнатиевна,'person'
0,-1,1,1,7,0,0,0,0,0,0,молодая,'something'
0,-1,1,0,8,0,0,0,0,0,0,портниха,'person'
0,-1,0,1,7,0,0,0,0,0,0,новость,'object'
0,-1,0,0,7,0,0,0,0,0,0,тетрадь,'object'
1,-1,1,2,4,1,0,0,1,0,0,соня,'person'
0,-1,0,0,7,0,0,0,0,0,0,сухость,'something'
0,-1,0,0,4,0,0,0,0,0,0,лень,'something'
0,-1,0,4,5,0,0,0,0,0,0,жизнь,'something'
0,-1,0,0,4,0,0,0,0,0,0,губа,'something'
0,1,1,0,4,0,0,0,0,0,0,брат,'person'
0,-1,0,0,6,0,0,0,0,0,0,краска,'object'
0,0,0,1,8,0,0,0,0,0,0,солнышко,'something'
0,-1,0,0,5,0,0,0,0,0,0,улица,'object'
1,-1,1,3,9,0,0,0,0,0,0,антоновна,'person'
0,0,0,1,13,1,0,0,1,0,0,стихотворение,'something'
0,1,0,0,5,1,0,0,0,0,0,хорей,'object'
0,1,0,0,4,0,0,0,0,0,0,звук,'something'
0,1,1,0,9,0,0,0,0,0,0,встречный,'object'
0,0,0,1,6,0,0,0,0,0,0,варево,'something'
0,-1,0,1,6,1,0,0,1,0,0,судьба,'object'
0,-1,0,1,6,0,0,0,0,0,0,память,'object'
0,1,0,1,5,0,0,0,0,0,0,диван,'object'
0,1,0,0,4,0,0,0,0,0,0,иней,'something'
0,-1,0,0,10,0,0,0,0,0,0,мастерская,'something'
0,1,0,0,6,0,0,0,0,0,0,мосток,'something'
0,1,0,0,6,0,0,0,0,0,0,глазок,'something'
0,-1,0,0,5,1,0,0,0,0,0,буква,'object'
0,0,0,0,5,0,0,0,0,0,0,новое,'something'
0,0,0,0,6,0,0,0,0,0,0,колено,'something'
0,-1,0,0,4,0,0,0,0,0,0,ряса,'something'
0,1,0,1,5,0,0,0,0,0,0,столб,'something'
0,0,0,0,4,0,0,0,0,0,0,окно,'something'
0,-1,0,0,5,0,0,0,0,0,0,грудь,'something'
0,-1,1,0,7,0,0,0,0,0,0,соседка,'person'
0,0,0,2,5,0,0,0,0,0,0,пение,'something'
0,-1,0,0,7,0,0,0,0,0,0,краюшка,'something'
0,-1,0,0,7,0,0,0,0,0,0,косичка,'something'
0,-1,0,0,5,0,0,0,0,0,0,сцена,'something'
0,1,0,0,4,0,0,0,0,0,0,хрящ,'something'
0,-1,0,1,16,0,0,0,0,0,0,чувствительность,'object'
0,0,0,0,6,0,0,0,0,0,0,ребята,'person'
0,1,0,0,5,0,0,0,0,0,0,завет,'something'
0,-1,0,0,4,0,0,0,0,0,0,ночь,'something'
0,0,0,0,7,0,0,0,0,0,0,желание,'something'
1,-1,1,4,9,0,0,0,0,0,0,яковлевна,'person'
0,-1,0,0,7,0,0,0,0,0,0,примесь,'something'
0,-1,0,0,5,0,0,0,0,0,0,кисть,'something'
1,0,0,2,6,0,0,0,0,0,0,головы,'something'
0,0,0,0,13,0,0,0,0,0,0,происхождение,'something'
0,1,0,0,6,0,0,0,0,0,0,вопрос,'something'
0,-1,0,0,7,1,0,0,0,0,0,отметка,'something'
0,-1,0,0,6,0,0,0,0,0,0,брехня,'something'
0,-1,0,1,8,0,0,0,0,0,0,комнатка,'something'
0,0,0,0,12,0,0,0,0,0,0,произношение,'something'
0,1,0,1,12,0,0,0,0,0,0,пятиалтынный,'something'
0,-1,0,1,7,0,0,0,0,0,0,неудача,'object'
0,1,0,0,6,0,0,0,0,0,0,размер,'something'
0,1,0,0,7,0,0,0,0,0,0,переход,'something'
0,0,0,0,8,0,0,0,0,0,0,терпение,'something'
0,0,0,0,3,0,0,0,0,0,0,имя,'something'
0,1,0,3,5,0,0,0,0,0,0,ответ,'object'
0,1,1,2,7,0,0,0,0,0,0,старший,'object'
0,0,0,0,7,0,0,0,0,0,0,рыдание,'something'
0,0,0,1,11,1,0,0,1,0,0,впечатление,'object'
1,1,1,1,6,0,0,0,0,0,0,голов,'object'
0,-1,0,0,6,0,0,0,0,0,0,куртка,'object'
0,0,0,1,7,0,0,0,0,0,0,событие,'object'
0,-1,0,0,4,0,0,0,0,0,0,пора,'something'
0,1,0,1,4,0,0,0,0,0,0,смех,'object'
0,-1,0,0,8,1,0,0,0,0,0,снежинка,'something'
0,0,0,0,5,0,0,0,0,0,0,минус,'something'
0,1,1,0,6,0,0,0,0,0,0,бедный,'something'
0,1,0,1,6,2,0,0,1,0,0,листок,'something'
0,-1,1,1,5,0,0,0,0,0,0,особа,'person'
0,1,0,0,8,0,0,0,0,0,0,карандаш,'something'
0,-1,0,0,6,1,0,0,0,0,0,связка,'object'
0,0,0,0,6,0,0,0,0,0,0,учение,'object'
0,-1,1,0,13,0,0,0,0,0,0,одноклассница,'person'
0,-1,0,0,5,0,0,0,0,0,0,точка,'object'
0,-1,0,0,5,1,0,0,1,0,0,нотка,'object'
0,-1,0,1,8,0,0,0,0,0,0,перемена,'object'
0,1,0,1,7,0,0,0,0,0,0,самовар,'object'
0,1,0,0,5,0,0,0,0,0,0,пятак,'something'
0,-1,1,1,8,1,0,0,0,0,0,маменька,'person'
0,1,0,0,4,0,0,0,0,0,0,угол,'object'
0,-1,0,2,5,1,0,0,1,0,0,линия,'object'
0,0,0,0,9,0,0,0,0,0,0,отделение,'something'
0,-1,0,1,4,0,0,0,0,0,0,роль,'object'
0,1,0,0,3,0,0,0,0,0,0,ряд,'something'
0,1,1,0,8,0,0,0,0,0,0,лавочник,'person'
0,0,0,0,9,0,0,0,0,0,0,мгновение,'something'
0,1,1,0,4,0,0,0,0,0,0,внук,'person'
0,-1,0,0,13,0,0,0,0,0,0,миниатюрность,'something'
0,1,0,0,4,0,0,0,0,0,0,звон,'something'
0,0,0,1,6,0,0,0,0,0,0,сердце,'something'
0,0,0,0,7,0,0,0,0,0,0,веселие,'something'
0,1,1,2,4,0,0,0,0,0,0,друг,'person'
0,-1,1,0,8,0,0,0,0,0,0,модистка,'person'
0,1,0,0,7,0,0,0,0,0,0,кошелёк,'something'
0,1,0,1,6,0,0,0,0,0,0,фартук,'something'
0,1,1,0,6,0,0,0,0,0,0,братец,'something'
0,-1,0,0,4,0,0,0,0,0,0,медь,'something'
0,-1,1,1,6,1,0,0,1,0,0,девица,'person'
0,0,0,1,7,0,0,0,0,0,0,правило,'something'
0,0,0,0,6,0,0,0,0,0,0,матерю,'something'
0,-1,0,0,5,1,0,0,0,0,0,ложка,'object'
0,1,0,1,5,0,0,0,0,0,0,народ,'something'
0,0,0,0,4,0,0,0,0,0,0,небо,'something'
0,-1,0,1,11,0,0,0,0,0,0,обязанность,'object'
0,-1,0,0,6,1,0,0,0,0,0,струна,'something'
0,1,0,1,6,0,0,0,0,0,0,воздух,'something'
0,0,0,2,10,1,0,0,0,0,0,сочувствие,'something'
0,1,1,2,4,2,0,0,2,0,0,идол,'person'
1,1,1,0,11,0,0,0,0,0,0,афанасиевич,'person'
0,1,0,1,4,1,0,0,1,0,0,снег,'object'
0,1,0,0,5,0,0,0,0,0,0,смысл,'something'
0,1,0,1,6,0,0,0,0,0,0,камень,'object'
0,0,0,0,7,0,0,0,0,0,0,счастие,'something'
0,1,0,0,5,0,0,0,0,0,0,сквер,'something'
0,-1,0,0,6,0,0,0,0,0,0,перина,'something'
0,1,1,1,9,0,0,0,0,0,0,мальчишка,'person'
0,1,0,1,6,0,0,0,0,0,0,третий,'object'
0,1,0,0,7,0,0,0,0,0,0,аппетит,'something'
0,1,1,0,5,0,0,0,0,0,0,мешок,'object'
0,0,0,1,10,0,0,0,0,0,0,оцепенение,'something'
0,-1,0,0,9,0,0,0,0,0,0,церемония,'something'
0,1,1,0,4,0,0,0,0,0,0,урка,'something'
0,1,1,0,9,2,0,0,2,0,0,мальчуган,'person'
0,0,0,0,5,0,0,0,0,0,0,чужое,'something'
0,-1,1,0,5,1,0,0,0,0,0,ласка,'object'
1,1,1,2,4,0,0,0,0,0,0,гор,'object'
1,1,1,4,8,3,0,0,1,0,0,митенька,'person'
0,1,0,0,7,0,0,0,0,0,0,магазин,'something'
0,-1,1,2,11,2,0,0,1,0,0,гимназистка,'person'
0,1,0,0,5,0,0,0,0,0,0,кусок,'something'
0,1,0,0,4,0,0,0,0,0,0,спин,'something'
0,-1,0,0,4,1,0,0,0,0,0,тета,'person'
0,-1,0,0,5,2,0,0,2,0,0,брань,'object'
0,-1,0,0,7,0,0,0,0,0,0,тарелка,'object'
0,1,0,1,4,0,0,0,0,0,0,стол,'something'
0,-1,1,0,7,0,0,0,0,0,0,малютка,'person'
0,0,0,0,4,0,0,0,0,0,0,целю,'something'
0,0,0,0,6,1,0,0,0,0,0,дерево,'object'
0,-1,0,1,4,0,0,0,0,0,0,речь,'object'
0,1,0,1,6,1,0,0,1,0,0,уголок,'object'
0,1,0,0,7,0,0,0,0,0,0,каравай,'something'
0,1,0,1,7,0,0,0,0,0,0,простой,'something'
0,-1,0,0,5,1,0,0,0,0,0,толпа,'person'
0,-1,0,0,9,1,0,0,0,0,0,передышка,'something'
0,-1,1,0,6,0,0,0,0,0,0,сестра,'person'
0,0,0,4,4,3,0,0,3,0,0,куда,'object'
0,1,0,0,4,0,0,0,0,0,0,плен,'something'
0,-1,0,0,7,0,0,0,0,0,0,палитра,'something'
0,1,0,0,8,0,0,0,0,0,0,постелил,'something'
1,1,1,0,3,0,0,0,0,0,0,ава,'object'
0,0,0,1,9,0,0,0,0,0,0,сиротство,'object'
0,1,1,0,8,0,0,0,0,0,0,фотограф,'person'
0,-1,1,2,9,1,0,0,0,0,0,маленькая,'object'
0,0,0,0,9,0,0,0,0,0,0,щебетание,'object'
0,-1,1,0,10,0,0,0,0,0,0,волшебница,'person'
0,1,0,1,4,0,0,0,0,0,0,знак,'object'
0,-1,0,0,6,0,0,0,0,0,0,помеха,'something'
0,1,0,0,5,0,0,0,0,0,0,зевок,'something'
0,-1,0,0,7,0,0,0,0,0,0,постель,'something'
0,-1,1,0,9,0,0,0,0,0,0,принцесса,'person'
0,-1,0,1,6,2,0,0,1,0,0,двойка,'object'
0,-1,1,0,8,1,0,0,0,0,0,сестрица,'person'
0,-1,1,1,4,0,0,0,0,0,0,рыба,'something'
1,1,1,1,10,0,0,0,0,0,0,савонарола,'something'
0,-1,0,1,6,2,0,0,1,0,0,работа,'object'
0,-1,0,0,5,1,0,0,0,0,0,слеза,'object'
0,1,0,0,4,0,0,0,0,0,0,долг,'something'
0,0,0,1,4,1,0,0,0,0,0,утро,'object'
0,1,1,1,7,0,0,0,0,0,0,рабочий,'something'
0,1,0,1,3,1,0,0,0,0,0,пар,'something'
0,0,0,0,9,0,0,0,0,0,0,равенство,'something'
1,1,1,0,5,0,0,0,0,0,0,сухов,'something'
0,-1,1,1,7,0,0,0,0,0,0,шалунья,'something'
0,1,0,0,7,0,0,0,0,0,0,табурет,'something'
0,0,0,3,9,2,0,0,2,0,0,наказание,'object'
0,1,0,0,5,0,0,0,0,0,0,висок,'something'
0,1,1,0,7,0,0,0,0,0,0,швейцар,'person'
0,1,0,1,8,0,0,0,0,0,0,праздник,'object'
0,1,0,0,3,0,0,0,0,0,0,шум,'something'
0,0,0,0,5,0,0,0,0,0,0,тиски,'something'
0,1,0,0,7,0,0,0,0,0,0,огрызок,'something'
0,1,1,2,7,2,0,0,0,0,0,батюшка,'person'
0,1,0,0,3,0,0,0,0,0,0,вид,'something'
0,1,1,0,7,2,0,0,0,0,0,ребёнок,'person'
0,1,1,0,6,0,0,0,0,0,0,мастер,'person'
0,1,1,0,5,0,0,0,0,0,0,купец,'person'
0,-1,1,1,8,1,0,0,1,0,0,девчонка,'person'
0,0,0,1,7,0,0,0,0,0,0,усердие,'object'
0,0,0,1,7,0,0,0,0,0,0,горячее,'object'
0,1,1,1,6,0,0,0,0,0,0,сторож,'person'
0,-1,0,0,6,1,0,0,0,0,0,посуда,'object'
0,1,0,0,7,0,0,0,0,0,0,предмет,'something'
0,-1,0,0,8,0,0,0,0,0,0,скамейка,'something'
0,-1,0,0,7,0,0,0,0,0,0,детская,'person'
0,0,0,0,12,0,0,0,0,0,0,удовольствие,'something'
0,-1,0,0,7,0,0,0,0,0,0,полночь,'something'
0,1,0,1,7,0,0,0,0,0,0,отблеск,'object'
0,-1,0,1,5,0,0,0,0,0,0,маска,'object'
0,-1,0,0,5,0,0,0,0,0,0,форма,'object'
0,1,0,1,3,1,0,0,0,0,0,дом,'object'
0,-1,0,0,6,0,0,0,0,0,0,кривая,'something'
0,-1,0,1,6,0,0,0,0,0,0,люлька,'object'
0,0,0,0,9,0,0,0,0,0,0,настоящее,'something'
0,0,0,0,9,0,0,0,0,0,0,лакомство,'something'
1,1,1,0,7,1,0,0,0,0,0,валерий,'person'
0,-1,0,1,5,0,0,0,0,0,0,дверь,'object'
0,-1,0,0,7,0,0,0,0,0,0,спальня,'something'
0,1,0,0,6,0,0,0,0,0,0,костюм,'something'
0,1,1,1,6,1,0,0,1,0,0,хозяин,'person'
0,1,1,0,11,0,0,0,0,0,0,родственник,'person'
0,-1,0,0,6,0,0,0,0,0,0,жалоба,'object'
0,-1,1,3,6,3,0,0,1,0,0,сирота,'person'
1,-1,1,0,6,1,0,0,0,0,0,ревета,'object'
0,0,0,0,6,0,0,0,0,0,0,печалю,'something'
0,0,0,0,9,0,0,0,0,0,0,отношение,'something'
0,-1,0,1,15,0,0,0,0,0,0,переэкзаменовка,'object'
0,1,1,1,7,4,0,0,1,0,0,господь,'person'
0,0,0,3,5,2,0,0,2,0,0,костя,'person'
1,-1,1,0,5,0,0,0,0,0,0,ольга,'person'
0,-1,0,0,6,0,0,0,0,0,0,бумага,'something'
0,-1,1,1,4,1,0,0,1,0,0,дама,'person'
0,-1,0,0,4,0,0,0,0,0,0,уста,'something'
0,0,0,0,4,0,0,0,0,0,0,мясо,'something'
0,1,0,0,4,0,0,0,0,0,0,грош,'something'
0,1,0,0,4,1,1,0,1,0,0,стих,'object'
0,1,1,0,4,1,0,0,1,0,0,язык,'object'
0,1,0,1,5,0,0,0,0,0,0,заказ,'something'
0,-1,0,0,5,0,0,0,0,0,0,фраза,'something'
0,1,0,1,4,0,0,0,0,0,0,гроб,'something'
0,-1,0,1,6,1,0,0,1,0,0,строка,'object'
0,-1,0,0,7,0,0,0,0,0,0,покупка,'something'
0,-1,0,0,5,0,0,0,0,0,0,ножка,'something'
0,-1,0,0,8,0,0,0,0,0,0,лампочка,'something'
0,1,0,1,8,0,0,0,0,0,0,реверанс,'something'
0,-1,1,1,10,0,0,0,0,0,0,наставница,'something'
0,-1,0,0,8,0,0,0,0,0,0,квартира,'something'
1,1,1,0,3,1,0,0,1,0,0,гор,'object'
